# Provenance: Monthly ROC-issue aggregate regenerated from Ofgem 12-year XLSX (D-01).
# Source: data/raw/ofgem/rocs_report_2006_to_2018_20250410081520.xlsx
#   Sheet: 'ROCs by Tech & Month'
#   Coverage: Apr 2006 – Mar 2018 (12 obligation years SY5–SY17)
# generation_mwh is null throughout — the 12-year XLSX carries ROC counts only.
# country='GB' throughout — the sheet aggregates all UK nations.
#
# Re-generate: uv run python3 -c
#   "from uk_subsidy_tracker.data.ofgem_aggregate import emit_ro_generation_csv; emit_ro_generation_csv()"
#
# SHA256 of source XLSX: 76104acfbb46304867c14549e32fe98e1d0bc3791da1e1a431e8958a80d890b1
year,month,country,technology,generation_mwh,rocs_issued
2015,2,GB,Hydro 50kW DNC or less,,80.0
2015,2,GB,Hydro greater than 20MW DNC,,16756.0
2015,2,GB,Landfill Gas,,356434.0
2015,2,GB,Micro Hydro,,7553.0
2015,2,GB,Off-shore Wind,,2369079.0
2015,2,GB,On-shore Wind,,1815463.0
2015,2,GB,Photovoltaic,,186625.0
2015,2,GB,Photovoltaic 50kW DNC or less,,49.0
2015,2,GB,Sewage Gas,,52121.0
2015,2,GB,Tidal Flow,,351.0
2015,2,GB,Wave Power,,0.0
2015,2,GB,Wind 50kW DNC or less,,17.0
2015,3,GB,Biomass 50kW DNC or less,,88.0
2015,3,GB,Fuelled,,1626210.0
2015,3,GB,Hydro 20MW DNC or less,,260820.0
2015,3,GB,Hydro 50kW DNC or less,,78.0
2015,3,GB,Hydro greater than 20MW DNC,,28522.0
2015,3,GB,Landfill Gas,,391308.0
2015,3,GB,Micro Hydro,,8525.0
2015,3,GB,Off-shore Wind,,2869022.0
2015,3,GB,On-shore Wind,,2156007.0
2015,3,GB,Photovoltaic,,404741.0
2015,3,GB,Photovoltaic 50kW DNC or less,,95.0
2015,3,GB,Sewage Gas,,59933.0
2015,3,GB,Tidal Flow,,0.0
2015,3,GB,Wave Power,,0.0
2015,3,GB,Wind 50kW DNC or less,,20.0
2015,4,GB,Biomass 50kW DNC or less,,206.0
2015,4,GB,Fuelled,,1622459.0
2015,4,GB,Hydro 20MW DNC or less,,202702.0
2015,4,GB,Hydro 50kW DNC or less,,6403.0
2015,4,GB,Hydro greater than 20MW DNC,,25109.0
2015,4,GB,Landfill Gas,,368501.0
2015,4,GB,Micro Hydro,,5760.0
2015,4,GB,Off-shore Wind,,1837450.0
2015,4,GB,On-shore Wind,,1234754.0
2015,4,GB,Photovoltaic,,857568.0
2015,4,GB,Photovoltaic 50kW DNC or less,,251824.0
2015,4,GB,Sewage Gas,,57405.0
2015,4,GB,Wind 50kW DNC or less,,12979.0
2015,5,GB,Biomass 50kW DNC or less,,204.0
2015,5,GB,Fuelled,,1628590.0
2015,5,GB,Hydro 20MW DNC or less,,212017.0
2015,5,GB,Hydro 50kW DNC or less,,60.0
2015,5,GB,Hydro greater than 20MW DNC,,19972.0
2015,5,GB,Landfill Gas,,377533.0
2015,5,GB,Micro Hydro,,6919.0
2015,5,GB,Off-shore Wind,,2873975.0
2015,5,GB,On-shore Wind,,1931249.0
2015,5,GB,Photovoltaic,,869882.0
2015,5,GB,Photovoltaic 50kW DNC or less,,174.0
2015,5,GB,Sewage Gas,,60322.0
2015,5,GB,Wind 50kW DNC or less,,18.0
2015,6,GB,Biomass 50kW DNC or less,,209.0
2015,6,GB,Fuelled,,1602742.0
2015,6,GB,Hydro 20MW DNC or less,,170593.0
2015,6,GB,Hydro 50kW DNC or less,,21.0
2015,6,GB,Hydro greater than 20MW DNC,,8277.0
2015,6,GB,Landfill Gas,,357732.0
2015,6,GB,Micro Hydro,,4500.0
2015,6,GB,Off-shore Wind,,1996616.0
2015,6,GB,On-shore Wind,,1241418.0
2015,6,GB,Photovoltaic,,986881.0
2015,6,GB,Photovoltaic 50kW DNC or less,,231.0
2015,6,GB,Sewage Gas,,57243.0
2015,6,GB,Wind 50kW DNC or less,,13.0
2015,7,GB,Biomass 50kW DNC or less,,183.0
2015,7,GB,Fuelled,,1555459.0
2015,7,GB,Hydro 20MW DNC or less,,191172.0
2015,7,GB,Hydro 50kW DNC or less,,25.0
2015,7,GB,Hydro greater than 20MW DNC,,9440.0
2015,7,GB,Landfill Gas,,368093.0
2015,7,GB,Micro Hydro,,5565.0
2015,7,GB,Off-shore Wind,,2401031.0
2015,7,GB,On-shore Wind,,1197174.0
2015,7,GB,Photovoltaic,,874760.0
2015,7,GB,Photovoltaic 50kW DNC or less,,197.0
2015,7,GB,Sewage Gas,,57023.0
2015,7,GB,Wind 50kW DNC or less,,13.0
2015,8,GB,Biomass 50kW DNC or less,,209.0
2015,8,GB,Fuelled,,1592963.0
2015,8,GB,Hydro 20MW DNC or less,,157372.0
2015,8,GB,Hydro 50kW DNC or less,,42.0
2015,8,GB,Hydro greater than 20MW DNC,,8841.0
2015,8,GB,Landfill Gas,,368997.0
2015,8,GB,Micro Hydro,,5819.0
2015,8,GB,Off-shore Wind,,2104979.0
2015,8,GB,On-shore Wind,,1261492.0
2015,8,GB,Photovoltaic,,725179.0
2015,8,GB,Photovoltaic 50kW DNC or less,,211.0
2015,8,GB,Sewage Gas,,54712.0
2015,8,GB,Wind 50kW DNC or less,,13.0
2015,9,GB,Biomass 50kW DNC or less,,203.0
2015,9,GB,Fuelled,,1598805.0
2015,9,GB,Hydro 20MW DNC or less,,83740.0
2015,9,GB,Hydro 50kW DNC or less,,37.0
2015,9,GB,Hydro greater than 20MW DNC,,7642.0
2015,9,GB,Landfill Gas,,361992.0
2015,9,GB,Micro Hydro,,3264.0
2015,9,GB,Off-shore Wind,,1957186.0
2015,9,GB,On-shore Wind,,1046271.0
2015,9,GB,Photovoltaic,,709668.0
2015,9,GB,Photovoltaic 50kW DNC or less,,205.0
2015,9,GB,Sewage Gas,,51697.0
2015,9,GB,Wind 50kW DNC or less,,13.0
2015,10,GB,Biomass 50kW DNC or less,,209.0
2015,10,GB,Fuelled,,1943145.0
2015,10,GB,Hydro 20MW DNC or less,,88968.0
2015,10,GB,Hydro 50kW DNC or less,,34.0
2015,10,GB,Hydro greater than 20MW DNC,,5702.0
2015,10,GB,Landfill Gas,,375074.0
2015,10,GB,Micro Hydro,,3580.0
2015,10,GB,Off-shore Wind,,2116764.0
2015,10,GB,On-shore Wind,,1202745.0
2015,10,GB,Photovoltaic,,411191.0
2015,10,GB,Photovoltaic 50kW DNC or less,,186.0
2015,10,GB,Sewage Gas,,55024.0
2015,10,GB,Wind 50kW DNC or less,,13.0
2015,11,GB,Biomass 50kW DNC or less,,257.0
2015,11,GB,Fuelled,,1977404.0
2015,11,GB,Hydro 20MW DNC or less,,238177.0
2015,11,GB,Hydro 50kW DNC or less,,100.0
2015,11,GB,Hydro greater than 20MW DNC,,31597.0
2015,11,GB,Landfill Gas,,360936.0
2015,11,GB,Micro Hydro,,7473.0
2015,11,GB,Off-shore Wind,,4080769.0
2015,11,GB,On-shore Wind,,2389326.0
2015,11,GB,Photovoltaic,,146716.0
2015,11,GB,Photovoltaic 50kW DNC or less,,71.0
2015,11,GB,Sewage Gas,,53244.0
2015,11,GB,Wind 50kW DNC or less,,19.0
2015,12,GB,Biomass 50kW DNC or less,,304.0
2015,12,GB,Fuelled,,1960289.0
2015,12,GB,Hydro 20MW DNC or less,,347301.0
2015,12,GB,Hydro 50kW DNC or less,,169.0
2015,12,GB,Hydro greater than 20MW DNC,,41406.0
2015,12,GB,Landfill Gas,,370845.0
2015,12,GB,Micro Hydro,,8489.0
2015,12,GB,Off-shore Wind,,4656559.0
2015,12,GB,On-shore Wind,,2959694.0
2015,12,GB,Photovoltaic,,103682.0
2015,12,GB,Photovoltaic 50kW DNC or less,,47.0
2015,12,GB,Sewage Gas,,55705.0
2015,12,GB,Wind 50kW DNC or less,,23.0
2016,1,GB,Biomass 50kW DNC or less,,360.0
2016,1,GB,Fuelled,,2083742.0
2016,1,GB,Hydro 20MW DNC or less,,300012.0
2016,1,GB,Hydro 50kW DNC or less,,164.0
2016,1,GB,Hydro greater than 20MW DNC,,23687.0
2016,1,GB,Landfill Gas,,367563.0
2016,1,GB,Micro Hydro,,7908.0
2016,1,GB,Off-shore Wind,,3966272.0
2016,1,GB,On-shore Wind,,2361005.0
2016,1,GB,Photovoltaic,,172464.0
2016,1,GB,Photovoltaic 50kW DNC or less,,72.0
2016,1,GB,Sewage Gas,,51392.0
2016,1,GB,Wind 50kW DNC or less,,22.0
2016,2,GB,Biomass 50kW DNC or less,,424.0
2016,2,GB,Fuelled,,1949729.0
2016,2,GB,Hydro 20MW DNC or less,,279513.0
2016,2,GB,Hydro 50kW DNC or less,,162.0
2016,2,GB,Hydro greater than 20MW DNC,,11428.0
2016,2,GB,Landfill Gas,,341854.0
2016,2,GB,Micro Hydro,,7522.0
2016,2,GB,Off-shore Wind,,3249573.0
2016,2,GB,On-shore Wind,,2003452.0
2016,2,GB,Photovoltaic,,373065.0
2016,2,GB,Photovoltaic 50kW DNC or less,,152.0
2016,2,GB,Sewage Gas,,52797.0
2016,2,GB,Wind 50kW DNC or less,,19.0
2016,3,GB,Biomass 50kW DNC or less,,481.0
2016,3,GB,Fuelled,,2061565.0
2016,3,GB,Hydro 20MW DNC or less,,229924.0
2016,3,GB,Hydro 50kW DNC or less,,133.0
2016,3,GB,Hydro greater than 20MW DNC,,21422.0
2016,3,GB,Landfill Gas,,360358.0
2016,3,GB,Micro Hydro,,6681.0
2016,3,GB,Off-shore Wind,,2522662.0
2016,3,GB,On-shore Wind,,1419428.0
2016,3,GB,Photovoltaic,,633826.0
2016,3,GB,Photovoltaic 50kW DNC or less,,306.0
2016,3,GB,Sewage Gas,,57089.0
2016,3,GB,Wind 50kW DNC or less,,15.0
2016,4,GB,Biomass 50kW DNC or less,,1771.0
2016,4,GB,Fuelled,,1894628.0
2016,4,GB,Hydro 20MW DNC or less,,177773.0
2016,4,GB,Hydro 50kW DNC or less,,4771.0
2016,4,GB,Hydro greater than 20MW DNC,,15547.0
2016,4,GB,Landfill Gas,,345495.0
2016,4,GB,Micro Hydro,,5436.0
2016,4,GB,Off-shore Wind,,2396154.0
2016,4,GB,On-shore Wind,,1461489.0
2016,4,GB,Photovoltaic,,947676.0
2016,4,GB,Photovoltaic 50kW DNC or less,,325600.0
2016,4,GB,Sewage Gas,,58520.0
2016,4,GB,Tidal Flow,,0.0
2016,4,GB,Wind 50kW DNC or less,,11371.0
2016,5,GB,Biomass 50kW DNC or less,,720.0
2016,5,GB,Fuelled,,1903445.0
2016,5,GB,Hydro 20MW DNC or less,,141087.0
2016,5,GB,Hydro 50kW DNC or less,,39.0
2016,5,GB,Hydro greater than 20MW DNC,,11294.0
2016,5,GB,Landfill Gas,,348508.0
2016,5,GB,Micro Hydro,,3540.0
2016,5,GB,Off-shore Wind,,2395095.0
2016,5,GB,On-shore Wind,,1354691.0
2016,5,GB,Photovoltaic,,1163942.0
2016,5,GB,Photovoltaic 50kW DNC or less,,584.0
2016,5,GB,Sewage Gas,,61909.0
2016,5,GB,Tidal Flow,,0.0
2016,5,GB,Wind 50kW DNC or less,,26.0
2016,6,GB,Biomass 50kW DNC or less,,833.0
2016,6,GB,Fuelled,,1603528.0
2016,6,GB,Hydro 20MW DNC or less,,65423.0
2016,6,GB,Hydro 50kW DNC or less,,30.0
2016,6,GB,Hydro greater than 20MW DNC,,5861.0
2016,6,GB,Landfill Gas,,335515.0
2016,6,GB,Micro Hydro,,2532.0
2016,6,GB,Off-shore Wind,,1371290.0
2016,6,GB,On-shore Wind,,778246.0
2016,6,GB,Photovoltaic,,975928.0
2016,6,GB,Photovoltaic 50kW DNC or less,,504.0
2016,6,GB,Sewage Gas,,56579.0
2016,6,GB,Tidal Flow,,0.0
2016,6,GB,Wind 50kW DNC or less,,18.0
2016,7,GB,Biomass 50kW DNC or less,,1033.0
2016,7,GB,Fuelled,,1338875.0
2016,7,GB,Hydro 20MW DNC or less,,142348.0
2016,7,GB,Hydro 50kW DNC or less,,50.0
2016,7,GB,Hydro greater than 20MW DNC,,10771.0
2016,7,GB,Landfill Gas,,347448.0
2016,7,GB,Micro Hydro,,4839.0
2016,7,GB,Off-shore Wind,,1971615.0
2016,7,GB,On-shore Wind,,1196767.0
2016,7,GB,Photovoltaic,,1130334.0
2016,7,GB,Photovoltaic 50kW DNC or less,,469.0
2016,7,GB,Sewage Gas,,57287.0
2016,7,GB,Tidal Flow,,0.0
2016,7,GB,Wind 50kW DNC or less,,21.0
2016,8,GB,Biomass 50kW DNC or less,,1155.0
2016,8,GB,Fuelled,,1277943.0
2016,8,GB,Hydro 20MW DNC or less,,153949.0
2016,8,GB,Hydro 50kW DNC or less,,32.0
2016,8,GB,Hydro greater than 20MW DNC,,9755.0
2016,8,GB,Landfill Gas,,342295.0
2016,8,GB,Micro Hydro,,4354.0
2016,8,GB,Off-shore Wind,,2455868.0
2016,8,GB,On-shore Wind,,1365443.0
2016,8,GB,Photovoltaic,,1084894.0
2016,8,GB,Photovoltaic 50kW DNC or less,,437.0
2016,8,GB,Sewage Gas,,55066.0
2016,8,GB,Tidal Flow,,0.0
2016,8,GB,Wind 50kW DNC or less,,29.0
2016,9,GB,Biomass 50kW DNC or less,,1480.0
2016,9,GB,Fuelled,,1521028.0
2016,9,GB,Hydro 20MW DNC or less,,170302.0
2016,9,GB,Hydro 50kW DNC or less,,41.0
2016,9,GB,Hydro greater than 20MW DNC,,13471.0
2016,9,GB,Landfill Gas,,330131.0
2016,9,GB,Micro Hydro,,4996.0
2016,9,GB,Off-shore Wind,,2359387.0
2016,9,GB,On-shore Wind,,1592630.0
2016,9,GB,Photovoltaic,,727512.0
2016,9,GB,Photovoltaic 50kW DNC or less,,307.0
2016,9,GB,Sewage Gas,,52521.0
2016,9,GB,Tidal Flow,,0.0
2016,9,GB,Wind 50kW DNC or less,,30.0
2016,10,GB,Biomass 50kW DNC or less,,1734.0
2016,10,GB,Fuelled,,1497773.0
2016,10,GB,Hydro 20MW DNC or less,,145170.0
2016,10,GB,Hydro 50kW DNC or less,,44.0
2016,10,GB,Hydro greater than 20MW DNC,,8298.0
2016,10,GB,Landfill Gas,,343149.0
2016,10,GB,Micro Hydro,,3712.0
2016,10,GB,Off-shore Wind,,2427799.0
2016,10,GB,On-shore Wind,,1358324.0
2016,10,GB,Photovoltaic,,576983.0
2016,10,GB,Photovoltaic 50kW DNC or less,,227.0
2016,10,GB,Sewage Gas,,56063.0
2016,10,GB,Tidal Flow,,0.0
2016,10,GB,Wind 50kW DNC or less,,27.0
2016,11,GB,Biomass 50kW DNC or less,,1681.0
2016,11,GB,Fuelled,,1805429.0
2016,11,GB,Hydro 20MW DNC or less,,161397.0
2016,11,GB,Hydro 50kW DNC or less,,69.0
2016,11,GB,Hydro greater than 20MW DNC,,10526.0
2016,11,GB,Landfill Gas,,329684.0
2016,11,GB,Micro Hydro,,5296.0
2016,11,GB,Off-shore Wind,,3092559.0
2016,11,GB,On-shore Wind,,1603114.0
2016,11,GB,Photovoltaic,,301006.0
2016,11,GB,Photovoltaic 50kW DNC or less,,134.0
2016,11,GB,Sewage Gas,,54611.0
2016,11,GB,Tidal Flow,,0.0
2016,11,GB,Wind 50kW DNC or less,,28.0
2016,12,GB,Biomass 50kW DNC or less,,1998.0
2016,12,GB,Fuelled,,2013671.0
2016,12,GB,Hydro 20MW DNC or less,,184153.0
2016,12,GB,Hydro 50kW DNC or less,,102.0
2016,12,GB,Hydro greater than 20MW DNC,,17301.0
2016,12,GB,Landfill Gas,,340418.0
2016,12,GB,Micro Hydro,,5977.0
2016,12,GB,Off-shore Wind,,2870368.0
2016,12,GB,On-shore Wind,,2397916.0
2016,12,GB,Photovoltaic,,171223.0
2016,12,GB,Photovoltaic 50kW DNC or less,,66.0
2016,12,GB,Sewage Gas,,59218.0
2016,12,GB,Tidal Flow,,43.0
2016,12,GB,Wind 50kW DNC or less,,32.0
2017,1,GB,Biomass 50kW DNC or less,,1797.0
2017,1,GB,Fuelled,,1754188.0
2017,1,GB,Hydro 20MW DNC or less,,220799.0
2017,1,GB,Hydro 50kW DNC or less,,102.0
2017,1,GB,Hydro greater than 20MW DNC,,19497.0
2017,1,GB,Landfill Gas,,336543.0
2017,1,GB,Micro Hydro,,6348.0
2017,1,GB,Off-shore Wind,,2841212.0
2017,1,GB,On-shore Wind,,2173049.0
2017,1,GB,Photovoltaic,,227014.0
2017,1,GB,Photovoltaic 50kW DNC or less,,85.0
2017,1,GB,Sewage Gas,,60931.0
2017,1,GB,Tidal Flow,,0.0
2017,1,GB,Wind 50kW DNC or less,,31.0
2017,2,GB,Biomass 50kW DNC or less,,1958.0
2017,2,GB,Fuelled,,1604182.0
2017,2,GB,Hydro 20MW DNC or less,,201038.0
2017,2,GB,Hydro 50kW DNC or less,,125.0
2017,2,GB,Hydro greater than 20MW DNC,,13911.0
2017,2,GB,Landfill Gas,,301533.0
2017,2,GB,Micro Hydro,,6609.0
2017,2,GB,Off-shore Wind,,3455577.0
2017,2,GB,On-shore Wind,,2489383.0
2017,2,GB,Photovoltaic,,320243.0
2017,2,GB,Photovoltaic 50kW DNC or less,,140.0
2017,2,GB,Sewage Gas,,54750.0
2017,2,GB,Tidal Flow,,583.0
2017,2,GB,Wind 50kW DNC or less,,39.0
2017,3,GB,Biomass 50kW DNC or less,,2228.0
2017,3,GB,Fuelled,,1837327.0
2017,3,GB,Hydro 20MW DNC or less,,261833.0
2017,3,GB,Hydro 50kW DNC or less,,187.0
2017,3,GB,Hydro greater than 20MW DNC,,20309.0
2017,3,GB,Landfill Gas,,323727.0
2017,3,GB,Micro Hydro,,7599.0
2017,3,GB,Off-shore Wind,,3116653.0
2017,3,GB,On-shore Wind,,2335255.0
2017,3,GB,Photovoltaic,,739450.0
2017,3,GB,Photovoltaic 50kW DNC or less,,352.0
2017,3,GB,Sewage Gas,,64620.0
2017,3,GB,Tidal Flow,,1072.0
2017,3,GB,Wind 50kW DNC or less,,32.0
2017,4,GB,Biomass 50kW DNC or less,,3434.0
2017,4,GB,Fuelled,,1464183.0
2017,4,GB,Hydro 20MW DNC or less,,127502.0
2017,4,GB,Hydro 50kW DNC or less,,8010.0
2017,4,GB,Hydro greater than 20MW DNC,,4530.0
2017,4,GB,Landfill Gas,,307460.0
2017,4,GB,Micro Hydro,,4232.0
2017,4,GB,Off-shore Wind,,2120767.0
2017,4,GB,On-shore Wind,,2085941.0
2017,4,GB,Photovoltaic,,1150068.0
2017,4,GB,Photovoltaic 50kW DNC or less,,342105.0
2017,4,GB,Sewage Gas,,61378.0
2017,4,GB,Tidal Flow,,360.0
2017,4,GB,Wind 50kW DNC or less,,12745.0
2017,5,GB,Biomass 50kW DNC or less,,2673.0
2017,5,GB,Fuelled,,1693171.0
2017,5,GB,Hydro 20MW DNC or less,,98760.0
2017,5,GB,Hydro 50kW DNC or less,,37.0
2017,5,GB,Hydro greater than 20MW DNC,,4251.0
2017,5,GB,Landfill Gas,,312608.0
2017,5,GB,Micro Hydro,,2295.0
2017,5,GB,Off-shore Wind,,2205486.0
2017,5,GB,On-shore Wind,,1553535.0
2017,5,GB,Photovoltaic,,1253047.0
2017,5,GB,Photovoltaic 50kW DNC or less,,714.0
2017,5,GB,Sewage Gas,,62329.0
2017,5,GB,Tidal Flow,,87.0
2017,5,GB,Wind 50kW DNC or less,,23.0
2017,6,GB,Biomass 50kW DNC or less,,2631.0
2017,6,GB,Fuelled,,1300505.0
2017,6,GB,Hydro 20MW DNC or less,,110166.0
2017,6,GB,Hydro 50kW DNC or less,,72.0
2017,6,GB,Hydro greater than 20MW DNC,,10068.0
2017,6,GB,Landfill Gas,,299766.0
2017,6,GB,Micro Hydro,,4638.0
2017,6,GB,Off-shore Wind,,2593029.0
2017,6,GB,On-shore Wind,,1955951.0
2017,6,GB,Photovoltaic,,1254443.0
2017,6,GB,Photovoltaic 50kW DNC or less,,585.0
2017,6,GB,Sewage Gas,,57269.0
2017,6,GB,Tidal Flow,,61.0
2017,6,GB,Wind 50kW DNC or less,,32.0
2017,7,GB,Biomass 50kW DNC or less,,2760.0
2017,7,GB,Fuelled,,1622376.0
2017,7,GB,Hydro 20MW DNC or less,,121590.0
2017,7,GB,Hydro 50kW DNC or less,,99.0
2017,7,GB,Hydro greater than 20MW DNC,,6242.0
2017,7,GB,Landfill Gas,,307263.0
2017,7,GB,Micro Hydro,,4440.0
2017,7,GB,Off-shore Wind,,2040397.0
2017,7,GB,On-shore Wind,,1547558.0
2017,7,GB,Photovoltaic,,1225417.0
2017,7,GB,Photovoltaic 50kW DNC or less,,585.0
2017,7,GB,Sewage Gas,,59677.0
2017,7,GB,Tidal Flow,,2793.0
2017,7,GB,Wind 50kW DNC or less,,22.0
2017,8,GB,Biomass 50kW DNC or less,,2714.0
2017,8,GB,Fuelled,,1645590.0
2017,8,GB,Hydro 20MW DNC or less,,164267.0
2017,8,GB,Hydro 50kW DNC or less,,169.0
2017,8,GB,Hydro greater than 20MW DNC,,13913.0
2017,8,GB,Landfill Gas,,309604.0
2017,8,GB,Micro Hydro,,6744.0
2017,8,GB,Off-shore Wind,,2021637.0
2017,8,GB,On-shore Wind,,1587180.0
2017,8,GB,Photovoltaic,,1121186.0
2017,8,GB,Photovoltaic 50kW DNC or less,,483.0
2017,8,GB,Sewage Gas,,56119.0
2017,8,GB,Tidal Flow,,4432.0
2017,8,GB,Wind 50kW DNC or less,,26.0
2017,9,GB,Biomass 50kW DNC or less,,2620.0
2017,9,GB,Fuelled,,1499371.0
2017,9,GB,Hydro 20MW DNC or less,,174227.0
2017,9,GB,Hydro 50kW DNC or less,,208.0
2017,9,GB,Hydro greater than 20MW DNC,,14735.0
2017,9,GB,Landfill Gas,,304653.0
2017,9,GB,Micro Hydro,,7428.0
2017,9,GB,Off-shore Wind,,2605570.0
2017,9,GB,On-shore Wind,,1925991.0
2017,9,GB,Photovoltaic,,815664.0
2017,9,GB,Photovoltaic 50kW DNC or less,,342.0
2017,9,GB,Sewage Gas,,55531.0
2017,9,GB,Tidal Flow,,5038.0
2017,9,GB,Wind 50kW DNC or less,,34.0
2017,10,GB,Biomass 50kW DNC or less,,2818.0
2017,10,GB,Fuelled,,1438298.0
2017,10,GB,Hydro 20MW DNC or less,,239705.0
2017,10,GB,Hydro 50kW DNC or less,,228.0
2017,10,GB,Hydro greater than 20MW DNC,,23115.0
2017,10,GB,Landfill Gas,,313116.0
2017,10,GB,Micro Hydro,,8504.0
2017,10,GB,Off-shore Wind,,4261683.0
2017,10,GB,On-shore Wind,,3004171.0
2017,10,GB,Photovoltaic,,529323.0
2017,10,GB,Photovoltaic 50kW DNC or less,,189.0
2017,10,GB,Sewage Gas,,59460.0
2017,10,GB,Tidal Flow,,2627.0
2017,10,GB,Wind 50kW DNC or less,,33.0
2017,11,GB,Biomass 50kW DNC or less,,2790.0
2017,11,GB,Fuelled,,1765267.0
2017,11,GB,Hydro 20MW DNC or less,,236031.0
2017,11,GB,Hydro 50kW DNC or less,,237.0
2017,11,GB,Hydro greater than 20MW DNC,,16611.0
2017,11,GB,Landfill Gas,,304299.0
2017,11,GB,Micro Hydro,,7993.0
2017,11,GB,Off-shore Wind,,4027966.0
2017,11,GB,On-shore Wind,,2589474.0
2017,11,GB,Photovoltaic,,346007.0
2017,11,GB,Photovoltaic 50kW DNC or less,,125.0
2017,11,GB,Sewage Gas,,58605.0
2017,11,GB,Tidal Flow,,2374.0
2017,11,GB,Wind 50kW DNC or less,,31.0
2017,12,GB,Biomass 50kW DNC or less,,2909.0
2017,12,GB,Fuelled,,1559782.0
2017,12,GB,Hydro 20MW DNC or less,,246942.0
2017,12,GB,Hydro 50kW DNC or less,,307.0
2017,12,GB,Hydro greater than 20MW DNC,,20184.0
2017,12,GB,Landfill Gas,,308532.0
2017,12,GB,Micro Hydro,,8357.0
2017,12,GB,Off-shore Wind,,4518000.0
2017,12,GB,On-shore Wind,,2798232.0
2017,12,GB,Photovoltaic,,182458.0
2017,12,GB,Photovoltaic 50kW DNC or less,,66.0
2017,12,GB,Sewage Gas,,58734.0
2017,12,GB,Tidal Flow,,1595.0
2017,12,GB,Wind 50kW DNC or less,,35.0
2018,1,GB,Biomass 50kW DNC or less,,2874.0
2018,1,GB,Fuelled,,1206356.0
2018,1,GB,Hydro 20MW DNC or less,,232426.0
2018,1,GB,Hydro 50kW DNC or less,,324.0
2018,1,GB,Hydro greater than 20MW DNC,,13947.0
2018,1,GB,Landfill Gas,,302276.0
2018,1,GB,Micro Hydro,,8966.0
2018,1,GB,Off-shore Wind,,4972971.0
2018,1,GB,On-shore Wind,,3395332.0
2018,1,GB,Photovoltaic,,236085.0
2018,1,GB,Photovoltaic 50kW DNC or less,,85.0
2018,1,GB,Sewage Gas,,57849.0
2018,1,GB,Tidal Flow,,1809.0
2018,1,GB,Wind 50kW DNC or less,,42.0
2018,2,GB,Biomass 50kW DNC or less,,2743.0
2018,2,GB,Fuelled,,1197311.0
2018,2,GB,Hydro 20MW DNC or less,,217812.0
2018,2,GB,Hydro 50kW DNC or less,,267.0
2018,2,GB,Hydro greater than 20MW DNC,,7657.0
2018,2,GB,Landfill Gas,,272680.0
2018,2,GB,Micro Hydro,,7602.0
2018,2,GB,Off-shore Wind,,3925482.0
2018,2,GB,On-shore Wind,,2514611.0
2018,2,GB,Photovoltaic,,546354.0
2018,2,GB,Photovoltaic 50kW DNC or less,,187.0
2018,2,GB,Sewage Gas,,54526.0
2018,2,GB,Tidal Flow,,5765.0
2018,2,GB,Wind 50kW DNC or less,,37.0
2018,3,GB,Biomass 50kW DNC or less,,2916.0
2018,3,GB,Fuelled,,1522247.0
2018,3,GB,Hydro 20MW DNC or less,,172669.0
2018,3,GB,Hydro 50kW DNC or less,,240.0
2018,3,GB,Hydro greater than 20MW DNC,,5220.0
2018,3,GB,Landfill Gas,,294579.0
2018,3,GB,Micro Hydro,,6818.0
2018,3,GB,Off-shore Wind,,3761183.0
2018,3,GB,On-shore Wind,,2838399.0
2018,3,GB,Photovoltaic,,637248.0
2018,3,GB,Photovoltaic 50kW DNC or less,,280.0
2018,3,GB,Sewage Gas,,53564.0
2018,3,GB,Tidal Flow,,8119.0
2018,3,GB,Wind 50kW DNC or less,,38.0
